unit_id,session_length,session_fr,percent_trials_w_spikes,background_forward_align_mean_fr,background_forward_align_sem_fr,background_forward_align_max_fr,background_forward_align_max_fr_time,background_forward_align_min_fr,background_forward_align_min_fr_time,background_backward_align_mean_fr,background_backward_align_sem_fr,background_backward_align_max_fr,background_backward_align_max_fr_time,background_backward_align_min_fr,background_backward_align_min_fr_time,wait_forward_align_mean_fr,wait_forward_align_sem_fr,wait_forward_align_max_fr,wait_forward_align_max_fr_time,wait_forward_align_min_fr,wait_forward_align_min_fr_time,wait_backward_align_mean_fr,wait_backward_align_sem_fr,wait_backward_align_max_fr,wait_backward_align_max_fr_time,wait_backward_align_min_fr,wait_backward_align_min_fr_time,consumption_forward_align_mean_fr,consumption_forward_align_sem_fr,consumption_forward_align_max_fr,consumption_forward_align_max_fr_time,consumption_forward_align_min_fr,consumption_forward_align_min_fr_time
RZ047_2024-11-20_probe-1-unit_21,3418.3750846624794,13.466632203863394,0.9981447124304267,13.484492993172251,0.7091186282287939,14.646257508357886,3.65,12.591774528583045,2.9499999999999997,13.80612479806647,0.7283140644006609,15.684591243722302,-3.450000000000009,9.121276324364077,0.049999999999978686,12.257345067787718,0.7204736684023041,13.68562862935239,0.6500000000000001,9.181493249676858,8.350000000000001,12.329324156130284,0.6984065619727413,17.137846462357082,-0.049999999999720754,9.895206919246105,-7.149999999999822,13.302751944859743,0.5088077618429756,14.191004243625486,2.15,10.177392709496406,3.05
RZ047_2024-11-20_probe-1-unit_22,3418.3750846624794,3.9697223575276155,1.0,4.021058454800863,0.29051900582535456,4.435310831310544,3.65,3.2725906214298055,4.750000000000001,3.2995821109699093,0.2536323576552605,4.2458491215880585,-0.45000000000001955,2.444369410857034,-4.350000000000006,3.8078604968887007,0.3140420948606926,5.478730982232954,7.65,2.8763573680303334,3.35,4.796820947426548,0.3898730893253289,8.209612932709133,-7.249999999999823,2.944029738281724,-9.349999999999852,3.809722781940659,0.2530982644061416,4.326671160769883,1.6500000000000001,2.536895016109324,0.05
RZ047_2024-11-20_probe-1-unit_23,3418.3750846624794,0.08571323881765595,0.2820037105751391,0.9315886457637896,0.4088299831511624,1.4946006721984222,3.25,0.0928637203652889,4.15,1.319604100509853,0.5155696329626028,4.688776259226657,-4.150000000000003,0.6196961949075434,0.04999999999998224,0.2748215965978476,0.12714969762224923,0.5897196706514726,0.35000000000000003,0.0,7.750000000000001,0.2712127873782054,0.12113925785849317,0.7725988144003866,-0.7499999999997307,0.0009450507459962736,-5.249999999999795,0.47951176983435045,0.23639221988739265,0.6103540274037165,2.4499999999999997,0.30420694389698144,1.05
RZ047_2024-11-20_probe-1-unit_24,3418.3750846624794,0.24865615356657872,0.3320964749536178,1.0139148503556485,0.277150538896218,1.526705267486734,0.05,0.7168927630687786,2.75,0.8831285276490067,0.26170651621429614,1.4104802587525422,-0.5500000000000174,0.19534198184849172,-3.550000000000007,0.9079676835809402,0.2692146328145507,1.3186484878281035,6.65,0.6247138006233244,1.75,0.8522559684515898,0.2526455049977632,1.1474662975257022,-6.249999999999809,0.3376518294533609,-3.9499999999997764,0.8972557373527622,0.2560520324950248,1.0058644019929062,2.35,0.8058587224574524,1.35
RZ047_2024-11-20_probe-1-unit_25,3418.3750846624794,2.737850519093659,0.9387755102040817,6.64528350968564,0.4985232051647241,7.444330416729264,4.15,5.498124666856548,0.05,6.7796025608924,0.49743636611937536,8.71028325265991,-3.2500000000000098,4.841344209121504,0.049999999999978686,1.716485822777955,0.20241020103420157,3.6050135917575723,0.05,0.976620444855247,7.050000000000001,1.7354660921070502,0.2059223170085493,3.1525275948989844,-0.049999999999720754,0.9117302947531909,-8.849999999999845,2.383496659273088,0.22645448525951947,2.6275941858024376,2.05,1.9666777821218988,3.05
RZ047_2024-11-20_probe-1-unit_26,3418.3750846624794,8.155044227030018,0.7736549165120594,13.60216198837493,0.828790647440218,16.212329541093645,3.9499999999999997,7.110387739197819,0.05,10.145153997750596,0.6722769889990701,13.671051114771563,-0.3500000000000199,8.361694840022864,-2.850000000000011,10.056532142362379,0.7913935401656378,14.037642544238862,6.3500000000000005,7.037538343811625,5.15,10.369579317228114,0.8260881647964441,11.9530950478944,-5.049999999999792,9.282693535012559,-3.9499999999997764,10.472868738839756,0.6842231797897129,11.623917969178455,2.25,9.115978978080122,0.45
RZ047_2024-11-20_probe-1-unit_27,3418.3750846624794,5.074925825968244,0.8423005565862709,8.124199036519512,0.5288584284326625,10.861835094316657,3.75,6.146393172293565,0.45,7.476796024889344,0.4948916396893189,9.765851207657002,-4.550000000000005,5.426604744727253,0.049999999999978686,5.244585797485136,0.41967004420262416,5.960073349396925,4.25,2.169406607766029,7.3500000000000005,4.778580635190124,0.3848957763065551,7.65653422396644,-0.049999999999720754,3.0852373507744577,-6.549999999999813,6.382019908160065,0.3623228501357384,7.140265625421141,0.05,5.137997545589958,3.05
RZ047_2024-11-20_probe-1-unit_28,3418.3750846624794,4.453870515354307,0.9981447124304267,4.730482613281312,0.3281776697357819,6.468654637661082,4.750000000000001,3.4614563556351703,1.35,4.615442446174108,0.3166324452467056,7.746469037913945,-4.750000000000004,3.268094122231944,0.049999999999978686,4.703929623081529,0.3321049648630289,7.013113029406581,0.45,3.3024329951489975,7.45,5.558677219292145,0.3802513523444534,7.927116225471266,-7.849999999999832,3.89372424834452,-5.549999999999799,3.890491661580339,0.26235477027430465,4.351671448643914,1.95,2.9708742346561925,3.05
RZ047_2024-11-20_probe-1-unit_29,3418.3750846624794,1.781255669490468,0.9628942486085343,1.6673363253612197,0.23111513010359142,2.1916175567585867,0.9500000000000001,1.2577524244187592,2.4499999999999997,1.655188823129274,0.22438735449911132,2.1019783166802517,-3.2500000000000098,1.2836887324224358,-1.7500000000000149,1.4716720389364077,0.1494024505609652,6.558911001925154,0.5500000000000002,0.0004898813236832067,9.350000000000001,3.8774598601032655,0.3795355261941728,5.190562946805634,-4.649999999999786,2.580040260158393,-9.349999999999852,1.869364856742136,0.24491923598778864,4.988972662307425,0.05,0.4002073316453095,3.05
RZ047_2024-11-20_probe-1-unit_30,3418.3750846624794,16.397849449436475,0.8589981447124304,15.794170630541387,0.9849373187172558,20.99556232461486,4.25,12.852667725572163,1.05,13.953032239475347,0.86634496059356,15.363726041547,-1.0500000000000174,9.472195725701,0.049999999999978686,19.43125390588246,1.2266640196119882,22.433089683123228,7.3500000000000005,12.734821925753295,0.05,18.618840219399274,1.2275797658188976,23.06693542940789,-4.649999999999786,15.175292486996337,-7.349999999999825,22.278571627605185,0.9372235583562122,25.722557031085913,0.7500000000000001,16.127248462643657,3.05
RZ047_2024-11-20_probe-1-unit_31,3418.3750846624794,1.3567849885197554,1.0,1.4564491262977703,0.1608617732872129,2.3780396690912307,0.6500000000000001,0.1784760151698645,4.550000000000001,1.514146965505616,0.16779331618604923,2.2033716243896793,-0.45000000000001955,0.9497007887281563,-4.550000000000005,0.8408790352508771,0.08051292747370738,10.360257208599897,0.05,0.004057217006399174,9.350000000000001,2.6089910848123012,0.31128109532063636,4.224332471443522,-5.049999999999792,1.2794487721353525,-7.649999999999829,0.6585094549499444,0.15403320704258025,1.5478267792012759,0.05,0.38848588509413223,3.05
RZ047_2024-11-20_probe-1-unit_32,3418.3750846624794,17.71865242985189,1.0,25.12904457082654,1.0076894553783418,56.6745473216077,0.05,18.56254375362424,2.75,40.76669584198471,1.8686381337163418,54.89400430185258,-4.750000000000004,18.760597945117503,0.049999999999978686,12.46725454730125,0.7346205387617731,23.561640297892957,0.05,9.621446112675027,9.150000000000002,13.797991397088756,0.8874204826241158,19.86459107109161,-0.049999999999720754,10.301544509588783,-1.3499999999997392,10.251914705837772,0.5398332942879395,11.760699725387258,0.05,7.866043190352079,3.05
RZ047_2024-11-20_probe-1-unit_33,3418.3750846624794,2.8314622474951947,1.0,1.9604129058578685,0.18958362684898603,7.0228535914227646,0.05,0.9146073305167902,4.050000000000001,3.9596925683880557,0.3309186399141645,5.759350783585388,-4.750000000000004,1.1293585210750774,0.049999999999978686,3.3339959473606005,0.2893852424965185,5.847241574853721,9.350000000000001,1.463307229184162,1.1500000000000001,3.2971778568956935,0.30696169342613433,5.96506491067758,-9.349999999999852,1.8949694726491697,-1.549999999999742,2.759873535326944,0.2457889508993534,3.286735516824957,2.25,2.2237452994884177,0.35000000000000003
RZ047_2024-11-20_probe-1-unit_34,3418.3750846624794,1.7607781039026322,0.9907235621521335,3.3368023629199097,0.20947101356149347,9.966567440578123,0.15000000000000002,1.409461251691631,3.05,6.622105497586824,0.39237370297638324,7.503966997742786,-4.4500000000000055,3.484406851506822,0.049999999999978686,0.2494178522761155,0.039177383078338984,3.5940327496890063,0.05,0.0,6.3500000000000005,0.7978082036081937,0.13129282312784152,1.8970145985490838,-5.549999999999799,0.023342705501583697,-8.44999999999984,0.5744199207696662,0.24892240382742284,0.7267172138264979,0.05,0.4226560699234142,3.05
RZ047_2024-11-20_probe-1-unit_35,3418.3750846624794,17.68998383802892,1.0,18.200422386972303,0.7994592057138138,19.562216121019265,3.9499999999999997,16.966822873850656,3.05,19.271193969095215,0.8338682140231674,20.923991978027495,-4.050000000000007,13.103700576030993,0.049999999999978686,17.26418332664484,0.8447760140812102,22.79153033388387,9.350000000000001,15.159270408664973,1.45,17.810661858706496,0.8687229971587539,22.50215507021423,-8.749999999999844,14.361323170903415,-1.2499999999997378,16.94165540154639,0.5238628013615887,18.831748199287443,0.05,13.352625983672048,3.05
RZ047_2024-11-20_probe-1-unit_36,3418.3750846624794,0.5625479803629775,0.5714285714285714,1.2681562214095494,0.22836130525474954,3.1420933218947864,0.05,0.11171481496487831,3.65,1.337644891354993,0.2478224578755573,2.325795937277688,-1.0500000000000174,0.03196181495959457,-3.6500000000000083,0.9892063921535935,0.2517934644711956,2.9528853850389387,8.650000000000002,0.2659104654202558,0.9500000000000001,0.7390732050376152,0.17680439365382936,3.311879344726992,-9.349999999999852,0.12745872383116916,-5.349999999999796,1.8971389989015532,0.32109233669846593,2.4613800999580593,2.15,1.3145402444782777,0.05
RZ047_2024-11-20_probe-1-unit_37,3418.3750846624794,0.22408307486117565,0.6771799628942486,0.37135122856951575,0.03511076298804318,2.8580219429779437,0.05,0.0002931314659625871,3.25,1.030812697034846,0.19615943071012162,1.554120501190451,-2.2499999999999987,0.0926851876839608,-0.04999999999999653,0.32776325418810076,0.08477096063030438,2.795561476784515,0.05,0.0,5.8500000000000005,0.7325630172063713,0.1711975861217894,1.5875110707692552,-8.349999999999838,0.2448372544183948,-5.849999999999803,1.259105098855359,1.083765631233433,3.668908073982168,1.05,0.18759689706158056,2.85
RZ047_2024-11-20_probe-1-unit_38,3418.3750846624794,5.166782334462251,0.9944341372912802,8.389674065255948,0.6002039803918758,16.21392173782737,0.6500000000000001,4.869674671547299,2.75,13.883466239413648,0.887622992642055,16.331194751801526,-4.150000000000007,8.9531876909573,0.049999999999978686,3.4961984529030468,0.4251224487688551,6.699466525027572,8.850000000000001,1.7249360162954614,1.6500000000000001,2.9503788284818344,0.36546911219974315,5.780795048130955,-9.349999999999852,1.3977420790711865,-8.249999999999837,3.7011664248241987,0.4653176305569287,5.062595180374179,2.25,2.4124515009315615,0.35000000000000003
RZ047_2024-11-20_probe-1-unit_39,3418.3750846624794,2.864226352435732,0.8293135435992579,4.444941746730919,0.539426984276059,4.823256342586622,1.75,3.8028546920174913,0.8500000000000001,3.9754501840401586,0.482117888280907,4.35545918513845,-2.6500000000000075,3.1308442818569717,0.04999999999998313,4.953014004554328,0.45085210577525686,7.0437032518938105,0.5500000000000002,3.736977319934307,1.35,5.740993361506985,0.5567481322637327,8.329340180464097,-7.949999999999833,4.5017795954544635,-0.9499999999997335,4.493527784718295,0.3884060599469354,5.6148013840152835,0.05,3.3418169455326656,3.05
RZ047_2024-11-20_probe-1-unit_40,3418.3750846624794,11.35334743519873,1.0,12.483944971315637,0.507419467522932,16.03974491928055,0.05,10.973410516420055,1.95,12.956666244579068,0.5523631012995023,13.934403160383168,-0.8500000000000181,9.032213927211826,0.049999999999978686,12.069564516582487,0.5723853370227239,14.52647652056961,9.350000000000001,7.464436371689722,1.1500000000000001,10.559571312998946,0.520553010581077,13.59953246806244,-7.74999999999983,8.637143622741245,-1.2499999999997378,10.846692742470678,0.30744499105534484,12.971444205724417,2.25,8.99844533209665,0.45
RZ047_2024-11-20_probe-1-unit_41,3418.3750846624794,0.22466814816368524,0.4972170686456401,0.40976630810302944,0.11058144429421264,1.3363921285174367,0.6500000000000001,0.060682431310749005,2.35,0.5863001213160571,0.16704280026614535,1.0197745325585668,-0.45000000000001955,0.24721854305747507,-2.5500000000000123,0.7240415124554473,0.21510423889529992,1.4484974901778276,5.65,0.1851491648646934,6.45,0.6395746127372683,0.2115065244147288,1.4193043821236264,-0.049999999999720754,0.17724386448390123,-5.849999999999803,0.7383703796431766,0.2503579657418,1.1510733396473658,2.25,0.33156295872171593,0.8500000000000001
RZ047_2024-11-20_probe-1-unit_42,3418.3750846624794,8.602917840101114,1.0,9.104654550790444,0.5392066718775,11.689659899035552,4.750000000000001,7.883960855957367,1.85,9.369188708309892,0.5466813106239254,12.244778969153284,-4.250000000000006,6.231105190904371,0.049999999999978686,8.225749714308414,0.5154430759939159,8.917273783370598,1.6500000000000001,6.907658657632154,7.3500000000000005,8.593610005363951,0.5369637134924828,10.356779963275423,-8.149999999999835,7.230070557583126,-7.349999999999825,8.317140260084036,0.4026844845591513,8.905060049077129,2.15,6.499636839020912,3.05
RZ047_2024-11-20_probe-1-unit_43,3418.3750846624794,1.952389610474525,0.9981447124304267,1.6497871380435634,0.19525317040691614,2.3634067289545238,0.7500000000000001,0.807900770679078,4.750000000000001,1.8370714455147192,0.20943811368904106,3.1600137410014373,-4.750000000000004,1.2510995709061352,-2.050000000000014,2.1305156157875293,0.24543297841594916,2.983196821833351,0.05,1.2568786970442347,8.05,1.9617865885648007,0.23135282970070684,3.0492795690993124,-1.549999999999742,0.47263437779414164,-7.849999999999832,1.8174873388676842,0.20338824166844394,1.9859930492883016,2.05,1.4033727935776787,3.05
RZ047_2024-11-20_probe-1-unit_44,3418.3750846624794,3.2433538524619507,0.9981447124304267,3.28971449943932,0.2849253489221346,4.2416750501587,2.85,1.678165656168335,4.15,2.5715547363301923,0.24319506854991874,3.885873884582921,-0.45000000000001955,0.906373887023562,-4.150000000000007,3.0169942352457144,0.27646417419880337,5.04028805526853,0.05,1.5842334804258382,7.050000000000001,3.4113119689895735,0.2968994280945275,5.24944271147012,-1.3499999999997392,1.5052724830293385,-9.24999999999985,2.905000028251939,0.24954669993127085,3.651333246268387,1.75,1.4183407298237798,0.05
RZ047_2024-11-20_probe-1-unit_45,3418.3750846624794,6.817274120841824,1.0,5.835671367767813,0.4098982000672817,6.916171893629276,0.05,5.049549364262626,4.45,6.342896099289706,0.4378221201199234,7.447642466740863,-1.5500000000000156,4.108551732332773,0.049999999999978686,6.663434525752809,0.4621684056203986,9.06629142592291,7.95,5.372112902868861,8.750000000000002,6.3932503474782285,0.450488412608235,9.075237840679769,-0.049999999999720754,5.086428674686068,-9.349999999999852,6.950434147917031,0.3752471701644258,9.490499174495085,0.05,5.2408776362527325,3.05
RZ047_2024-11-20_probe-1-unit_46,3418.3750846624794,1.6762350116899953,0.9944341372912802,1.663698564963475,0.18343356955750934,2.088093091417237,0.05,0.4219348261203134,4.750000000000001,1.455077593142688,0.16487529878165086,2.00961724264856,-0.6500000000000188,0.96586996254071,-3.8500000000000076,1.6614688866484868,0.18995584441854546,2.1145058157996792,0.05,0.6756270568285903,9.350000000000001,1.8054635438957558,0.1955141056464298,2.7866853516920425,-9.349999999999852,1.2148199844512078,-5.549999999999799,1.7055512044867986,0.17625385973189345,1.8397031908911154,0.05,1.3448157279387736,3.05
RZ047_2024-11-20_probe-1-unit_47,3418.3750846624794,2.8969904573762695,1.0,3.2204074827341196,0.29284835175028917,3.9030088559508065,4.050000000000001,2.4833326037921237,4.750000000000001,3.542897560516612,0.3195473913178882,5.64896151457754,-4.750000000000004,2.2138477634484954,0.049999999999978686,2.9025519345577924,0.2751467935255903,4.611493493750992,8.750000000000002,1.7885448579979188,6.15,3.026630764019944,0.2855134247421724,4.859045198642821,-8.249999999999837,2.108974649687486,-1.549999999999742,2.9053065392016917,0.25023942788940323,3.3617388688286125,0.05,2.308782681663835,3.05
RZ047_2024-11-20_probe-1-unit_48,3418.3750846624794,3.648224577798592,1.0,4.0906029369740535,0.40201213600319824,5.3167001492437835,4.750000000000001,3.4540433225153886,3.4499999999999997,3.6633507320278564,0.36754971903904243,5.417856667499452,-4.750000000000004,2.8199447424434774,-1.450000000000016,3.722385886587572,0.3987874589608287,5.5706120775564205,8.950000000000001,2.2300881665244274,7.250000000000001,4.397383352970201,0.44848364418049164,7.222336955259813,-7.649999999999829,2.589607288190621,-0.049999999999720754,3.129824139066974,0.34320489317536507,3.9173152627177874,1.45,1.8357774473334254,0.05
RZ047_2024-11-20_probe-1-unit_49,3418.3750846624794,3.989322313161687,0.9294990723562152,1.0607607155138363,0.1383917534452182,2.8945003761332053,0.05,0.2844973250946352,3.05,1.525388312418514,0.1939623998092016,1.9978515178251535,-0.45000000000001955,0.20343603230040683,-4.150000000000007,6.348844512410754,0.48819398501350114,7.857367541414374,6.250000000000001,2.7043890446124945,0.05,4.946113647672085,0.4144773909229036,6.466153917598708,-8.949999999999847,3.6786626952622083,-7.04999999999982,5.740257239149874,0.30196428993992214,6.904399111624219,2.25,3.7250555170671484,0.05
RZ047_2024-11-20_probe-1-unit_50,3418.3750846624794,0.709986452595396,0.8293135435992579,0.8362049863034607,0.2063823457819944,4.02240359241414,0.05,0.24026091332109506,3.85,1.3495048955172486,0.35480284248893884,2.373719556700103,-2.350000000000013,0.00034911853032044526,-4.750000000000004,0.9498936896749509,0.2756547003276502,1.917057556923099,5.050000000000001,0.12823800585511272,7.750000000000001,0.725540434649158,0.2216294195205964,2.187577215439923,-0.049999999999720754,0.0,-9.349999999999852,1.3005677463555867,0.30936818268341726,1.8705821911271752,2.25,0.5635952422772006,0.05
RZ047_2024-11-20_probe-1-unit_51,3418.3750846624794,0.46016015242379804,0.3914656771799629,1.7408002864579537,0.38572038329653147,2.252454588244379,0.05,0.870347364411086,3.65,1.6406580402789803,0.3591586892912702,2.2369334977878346,-0.35000000000001813,1.3063021155667573,-1.5500000000000138,1.3936718135194295,0.32828617774392693,2.3317765827376165,0.05,0.1323841886609376,5.750000000000001,1.5677143725577094,0.35879899652767505,2.4275795768410413,-2.450000000000043,0.5191075048943717,-4.350000000000036,1.4288567719108018,0.32420498551586113,1.706411669086706,1.55,0.9460153997301143,3.05
RZ047_2024-11-20_probe-1-unit_52,3418.3750846624794,1.02358574274054,0.9016697588126159,1.6660592820509295,0.31905185298115263,2.1756834955828137,3.55,0.9961720408401316,2.65,2.0860774116507934,0.35389483734033994,3.4453723145972357,-3.7500000000000044,1.312339671155175,0.04999999999998224,1.1412213679361158,0.22938937694369396,2.013252713381179,6.550000000000001,0.08157276220539829,8.55,1.0167816900018494,0.20151494574472567,2.004542189456859,-0.049999999999720754,0.5802560422995942,-4.149999999999779,1.415061943293764,0.24322317453699527,1.6002385307217637,2.25,1.0700905058929124,3.05
RZ047_2024-11-20_probe-1-unit_53,3418.3750846624794,0.8752696605543571,0.9536178107606679,0.9417243628389368,0.15233584519585872,1.484240631193976,0.05,0.36717191405990823,3.85,0.8037183066952944,0.1322125459149985,1.4378357913282795,-0.5500000000000191,0.3515435361774417,-2.950000000000011,1.0539847120492252,0.15688174655112094,1.9121736459618717,5.750000000000001,0.0012723750954320798,9.350000000000001,1.0362734155207416,0.15179577031938724,1.8172212115309452,-9.349999999999852,0.37575866430644217,-8.349999999999838,0.9767614263962408,0.1571255177010472,1.1187160909729394,1.05,0.6912268232058643,0.05
RZ047_2024-11-20_probe-1-unit_54,3418.3750846624794,0.13456685957720732,0.4174397031539889,0.8337687089349337,0.3263405518213265,1.819496062037336,3.05,0.35535288408753823,1.95,0.6609215014650749,0.2619423799333527,1.5805907573795186,-3.0500000000000087,0.20651162393972006,-1.5500000000000138,0.655778899752309,0.22779166751323532,1.0606173956703155,6.15,0.28028595516325455,7.15,0.4087275189283886,0.15889688348690717,1.0553439396360291,-1.1499999999997363,0.0102828575602649,-5.6499999999998005,0.5365371955233705,0.23017796432329074,0.8151641514959536,2.05,0.14321953993023118,0.05
RZ051_2024-11-19_probe-1-unit_0,2893.8401475869523,0.6144085054188626,0.9527186761229315,0.7982760982472455,0.1779693330757818,1.151996111815658,0.05,0.31238353919089706,3.9499999999999997,0.829032421617985,0.18292147060912564,1.0631392283575467,-0.6500000000000161,0.61007927346577,-3.9500000000000046,0.6066486643420644,0.14009963084033364,1.1308361131216014,0.05,0.0003411768477743773,15.350000000000001,0.6564450722219017,0.14422512956772676,1.2430716316236543,-13.74999999999983,0.27188729632028613,-8.249999999999751,0.7280341773359084,0.14572585548682884,0.8657423832183417,1.45,0.45380553555749337,3.05
RZ039_2024-07-17_probe-1-unit_0,4532.034797611148,21.2655030916356,1.0,15.449300290897968,1.0452892249787011,26.31568265120044,6.250000000000001,9.249986820753499,11.750000000000002,19.73950416464941,1.2695612355698764,32.95210340120964,-6.049999999999788,10.357220530290398,-0.9499999999997157,13.892772332268569,1.045920960636382,23.041297760273828,14.650000000000002,8.258624382923122,7.050000000000001,9.491115395447114,0.6877246641711189,32.22316481847706,0.04999999999994671,5.901043681330866,-7.850000000000025,37.57649769585254,1.135052871983973,49.384603605449755,0.05,19.94254966303034,3.05
RZ039_2024-07-17_probe-1-unit_1,4532.034797611148,14.369924969315687,1.0,8.781090253678244,0.6914700281169215,13.915958776354813,6.050000000000001,4.597318958329236,12.450000000000001,10.234789865025533,0.7911594407668191,23.7139511149614,-6.14999999999979,7.237228807258701,-12.449999999999878,11.568682199912395,0.855624977541414,19.36154827056996,14.650000000000002,7.756731428349771,6.8500000000000005,9.633973711931857,0.7139880654420865,22.868797412666265,0.04999999999994671,7.0546570905215,-6.250000000000031,25.826201448321264,1.0928969562234365,47.99498856632755,0.05,9.140258523938604,3.05
RZ039_2024-07-17_probe-1-unit_2,4532.034797611148,17.72162032876145,1.0,15.39349320580778,0.8618884672539036,17.24714764914072,6.45,11.758137085498927,11.950000000000001,17.249532069183218,0.970095577370704,24.51809416423363,-6.249999999999791,13.771494300468266,-0.04999999999970299,14.888259758824573,1.0077870326680585,21.9603215111694,13.150000000000002,11.35649778624412,8.250000000000002,11.391016545273727,0.7344047837650091,25.877632241509417,0.04999999999994671,7.485883132073237,-6.65000000000003,22.66211323238973,0.8094702469030602,27.15869342510025,0.5500000000000002,14.281312239778448,3.05
RZ039_2024-07-17_probe-1-unit_3,4532.034797611148,4.700316955030522,1.0,3.0216517429699525,0.36238623269528547,5.182143168032534,6.15,0.6291447321727595,12.450000000000001,3.519494551032106,0.3912987378956357,6.5521637046534735,-5.649999999999783,2.2019664399802874,-1.1499999999997186,3.4800072017490984,0.3927635829666267,9.983823250344381,14.650000000000002,1.79734716255786,11.050000000000002,1.7869139300092232,0.2153621427259435,8.988437769576684,0.04999999999994671,0.4956652565408114,-7.850000000000025,8.751645819618167,0.5632993493644145,11.917816495850253,1.1500000000000001,4.427172367481843,3.05
RZ039_2024-07-17_probe-1-unit_4,4532.034797611148,18.97889222857198,1.0,18.4798089207607,1.0794702430459342,22.817750974225564,6.45,15.359784710763781,3.35,20.22562105268969,1.169997552209014,29.48066700884508,-6.14999999999979,14.376000396765747,-0.04999999999970299,14.167305967070089,0.9514818454618416,20.65616559235902,14.650000000000002,10.707310710907317,7.050000000000001,11.456801913516628,0.7302461152603457,27.196438876085224,0.04999999999994671,7.630650205695229,-7.750000000000026,24.14005924950626,0.9080928180550921,31.62105095580162,0.45,14.821552563391853,3.05
RZ039_2024-07-17_probe-1-unit_5,4532.034797611148,21.844713119189596,1.0,16.11173157664476,1.0751154564320164,23.22194473121816,6.050000000000001,10.551582537388724,12.150000000000002,18.567657493866246,1.2133750475013274,33.09935251413613,-6.14999999999979,13.882621845775788,-1.24999999999972,21.510217371687844,1.5746382891448325,54.05970102099328,14.650000000000002,14.339034792333743,7.050000000000001,14.348729302800958,0.9339783787990007,47.59427139143683,0.04999999999994671,9.362048538066675,-8.850000000000021,31.469716919025675,1.1207163428025575,39.53137763131805,0.8500000000000001,17.562940810751442,3.05
RZ039_2024-07-17_probe-1-unit_6,4532.034797611148,4.031963746092983,1.0,2.5925477774215637,0.32122493631159094,4.392697010195742,6.15,0.5769036076730909,12.450000000000001,3.3305281975973866,0.39238232252661565,5.621752533794158,-6.14999999999979,1.996163366729855,-1.94999999999973,3.169127700703664,0.36072007901486813,4.203156720601003,13.250000000000002,1.8325166965600035,11.950000000000001,2.1331317314311367,0.2504473734777841,8.38819188668898,0.04999999999994671,0.5918876475266519,-13.150000000000006,6.725641869651086,0.5566343402265261,8.34574873886465,0.6500000000000001,3.723605669581995,3.05
RZ039_2024-07-17_probe-1-unit_7,4532.034797611148,3.25460872625576,1.0,1.9382548136396809,0.2636072584477049,3.049078465764392,5.65,1.1140915587348539,7.750000000000001,2.334876511011095,0.30009648143535467,6.113931112346022,-6.349999999999793,0.3319729613807567,-12.449999999999878,5.014847372753084,0.4582479607558666,14.407427240098286,14.650000000000002,2.813403067265514,7.050000000000001,2.729305361889214,0.29251511063055524,9.269323868281072,-0.1500000000000526,1.2392837382892647,-12.550000000000008,4.6938775510204085,0.3473966125004299,9.309468420115806,0.05,1.6239971846302956,3.05
RZ039_2024-07-17_probe-1-unit_8,4532.034797611148,18.71477245600736,1.0,15.994600763302813,1.0158800406239705,20.248451962204683,6.3500000000000005,11.659115470095827,11.450000000000001,16.953697981328798,1.0808105800858718,20.304769718725765,-6.249999999999791,12.627860231148246,-12.149999999999874,16.358699318518813,1.0596493057208725,23.767756741551636,13.650000000000002,11.023720302910514,11.650000000000002,15.67623315570375,1.0499344842942575,19.05231108233177,-13.550000000000004,12.941577431697741,0.04999999999994671,23.648782093482552,0.9911523909929519,36.148275017011294,0.05,13.721899796755327,3.05
RZ039_2024-07-17_probe-1-unit_9,4532.034797611148,27.917261373785173,1.0,23.735377688930075,1.1796067792821514,28.055970786731425,1.25,18.81395001761868,10.950000000000001,24.62292241291024,1.2459759805547665,27.368500294861086,-2.849999999999743,16.88082746678538,-12.149999999999874,24.95970556786658,1.4151517395973556,30.010358755757917,11.950000000000001,21.47559732974097,14.650000000000002,24.372338349286967,1.405517281796137,31.30136081690585,-12.550000000000008,15.221260297038821,0.04999999999994671,33.00855826201448,1.0262271163230205,41.67054883681214,0.5500000000000002,20.477714495874064,3.05
RZ039_2024-07-17_probe-1-unit_10,4532.034797611148,5.979212695869735,1.0,5.654017638229619,0.5199261881263384,10.327270229088,12.450000000000001,3.019108505303738,9.650000000000002,6.040242167940575,0.5564095224641802,11.552655342570926,-12.449999999999878,4.625218472388275,-1.749999999999727,6.047665431782826,0.5560010282204185,10.584620335379192,13.850000000000001,4.3215632741261985,0.05,4.983183164813271,0.4874304186863166,10.518096078066593,-12.750000000000007,2.77696365047598,-7.750000000000026,7.34526003949967,0.519163201045342,9.120379374872385,0.05,4.60429807849065,3.05
RZ039_2024-07-17_probe-1-unit_11,4532.034797611148,5.538571772050565,1.0,3.7088889415216735,0.4028060336277202,5.439103615679965,6.250000000000001,2.1071932156867845,12.450000000000001,4.174582959204455,0.43663099543259004,7.003325046524912,-6.049999999999788,2.4339693487281813,-0.04999999999970299,4.044513227081692,0.4132982501170833,9.939435835072882,14.650000000000002,2.0338591767563816,7.95,3.4350212204736676,0.38253050831416646,7.590955980358651,-13.350000000000005,0.881652529467476,-10.150000000000016,10.61965108624095,0.5787699008028072,12.60565707345418,0.9500000000000001,7.0489855228952125,3.05
